Iteration	Mach	Pressure [Pa]	Velocity [m/s]	Temperature [K]	Density [kg/m^3]	Speed of Sound [m/s]	Y_O2	Y_N2	Y_H2	Y_OH	Y_O	Y_H	Y_H2O	Y_NO	Y_N	Y_HO2	Y_H2O2	Y_HNO	Y_NO2	Mass flow rate [kg/s]	Area [m^2]	Axial location
992	0.809338	2.231986e+04	570.58	1361.60	5.788843e-02	705.00	0.184961	0.786645	0.001231	0.000001	0.000000	0.000000	0.027141	0.000000	0.000000	0.000021	0.000001	0.000000	0.000000	132.131092	4.000000	0.000138
993	0.809340	2.231982e+04	570.58	1361.60	5.788838e-02	705.00	0.184961	0.786645	0.001231	0.000001	0.000000	0.000000	0.027141	0.000000	0.000000	0.000021	0.000001	0.000000	0.000000	132.131092	4.000000	0.000138
994	0.809340	2.231982e+04	570.58	1361.60	5.788838e-02	705.00	0.184961	0.786645	0.001231	0.000001	0.000000	0.000000	0.027141	0.000000	0.000000	0.000021	0.000001	0.000000	0.000000	132.131092	4.000000	0.000138
995	0.809340	2.231982e+04	570.58	1361.60	5.788838e-02	705.00	0.184961	0.786645	0.001231	0.000001	0.000000	0.000000	0.027141	0.000000	0.000000	0.000021	0.000001	0.000000	0.000000	132.131092	4.000000	0.000138
996	0.809340	2.231982e+04	570.58	1361.60	5.788838e-02	705.00	0.184961	0.786645	0.001231	0.000001	0.000000	0.000000	0.027141	0.000000	0.000000	0.000021	0.000001	0.000000	0.000000	132.131092	4.000000	0.000138
997	0.809340	2.231982e+04	570.58	1361.60	5.788838e-02	705.00	0.184961	0.786645	0.001231	0.000001	0.000000	0.000000	0.027141	0.000000	0.000000	0.000021	0.000001	0.000000	0.000000	132.131092	4.000000	0.000138
998	0.809340	2.231982e+04	570.58	1361.60	5.788838e-02	705.00	0.184961	0.786645	0.001231	0.000001	0.000000	0.000000	0.027141	0.000000	0.000000	0.000021	0.000001	0.000000	0.000000	132.131092	4.000000	0.000138
999	0.809340	2.231982e+04	570.58	1361.60	5.788838e-02	705.00	0.184961	0.786645	0.001231	0.000001	0.000000	0.000000	0.027141	0.000000	0.000000	0.000021	0.000001	0.000000	0.000000	132.131092	4.000000	0.000138
1000	0.809340	2.231982e+04	570.58	1361.60	5.788838e-02	705.00	0.184961	0.786645	0.001231	0.000001	0.000000	0.000000	0.027141	0.000000	0.000000	0.000021	0.000001	0.000000	0.000000	132.131092	4.000000	0.000138
1001	0.809340	2.231982e+04	570.58	1361.60	5.788838e-02	705.00	0.184961	0.786645	0.001231	0.000001	0.000000	0.000000	0.027141	0.000000	0.000000	0.000021	0.000001	0.000000	0.000000	132.131092	4.000000	0.000138
1002	0.809340	2.231982e+04	570.58	1361.60	5.788838e-02	705.00	0.184961	0.786645	0.001231	0.000001	0.000000	0.000000	0.027141	0.000000	0.000000	0.000021	0.000001	0.000000	0.000000	132.131092	4.000000	0.000138
1003	0.809340	2.231982e+04	570.58	1361.60	5.788838e-02	705.00	0.184961	0.786645	0.001231	0.000001	0.000000	0.000000	0.027141	0.000000	0.000000	0.000021	0.000001	0.000000	0.000000	132.131092	4.000000	0.000138
1004	0.809340	2.231982e+04	570.58	1361.60	5.788838e-02	705.00	0.184961	0.786645	0.001231	0.000001	0.000000	0.000000	0.027141	0.000000	0.000000	0.000021	0.000001	0.000000	0.000000	132.131092	4.000000	0.000138
1005	0.809340	2.231982e+04	570.58	1361.60	5.788838e-02	705.00	0.184961	0.786645	0.001231	0.000001	0.000000	0.000000	0.027141	0.000000	0.000000	0.000021	0.000001	0.000000	0.000000	132.131092	4.000000	0.000138
1006	0.809340	2.231982e+04	570.58	1361.60	5.788838e-02	705.00	0.184961	0.786645	0.001231	0.000001	0.000000	0.000000	0.027141	0.000000	0.000000	0.000021	0.000001	0.000000	0.000000	132.131092	4.000000	0.000138
1007	0.809340	2.231982e+04	570.58	1361.60	5.788838e-02	705.00	0.184961	0.786645	0.001231	0.000001	0.000000	0.000000	0.027141	0.000000	0.000000	0.000021	0.000001	0.000000	0.000000	132.131092	4.000000	0.000138
1008	0.809340	2.231982e+04	570.58	1361.60	5.788838e-02	705.00	0.184961	0.786645	0.001231	0.000001	0.000000	0.000000	0.027141	0.000000	0.000000	0.000021	0.000001	0.000000	0.000000	132.131092	4.000000	0.000138
1009	0.809340	2.231982e+04	570.58	1361.60	5.788838e-02	705.00	0.184961	0.786645	0.001231	0.000001	0.000000	0.000000	0.027141	0.000000	0.000000	0.000021	0.000001	0.000000	0.000000	132.131092	4.000000	0.000138
1010	0.809340	2.231982e+04	570.58	1361.60	5.788838e-02	705.00	0.184961	0.786645	0.001231	0.000001	0.000000	0.000000	0.027141	0.000000	0.000000	0.000021	0.000001	0.000000	0.000000	132.131092	4.000000	0.000138
1011	0.809340	2.231982e+04	570.58	1361.60	5.788838e-02	705.00	0.184961	0.786645	0.001231	0.000001	0.000000	0.000000	0.027141	0.000000	0.000000	0.000021	0.000001	0.000000	0.000000	132.131092	4.000000	0.000138
1012	0.809340	2.231982e+04	570.58	1361.60	5.788838e-02	705.00	0.184961	0.786645	0.001231	0.000001	0.000000	0.000000	0.027141	0.000000	0.000000	0.000021	0.000001	0.000000	0.000000	132.131092	4.000000	0.000138
1013	0.809340	2.231982e+04	570.58	1361.60	5.788838e-02	705.00	0.184961	0.786645	0.001231	0.000001	0.000000	0.000000	0.027141	0.000000	0.000000	0.000021	0.000001	0.000000	0.000000	132.131094	4.000000	0.000138
1014	0.813269	2.222170e+04	573.55	1362.94	5.758855e-02	705.24	0.184744	0.786645	0.001203	0.000001	0.000000	0.000000	0.027385	0.000000	0.000000	0.000021	0.000001	0.000000	0.000000	132.131092	4.000000	0.000139
1015	0.813260	2.222189e+04	573.55	1362.94	5.758884e-02	705.24	0.184744	0.786645	0.001203	0.000001	0.000000	0.000000	0.027385	0.000000	0.000000	0.000021	0.000001	0.000000	0.000000	132.131092	4.000000	0.000139
1016	0.813273	2.222161e+04	573.55	1362.94	5.758837e-02	705.24	0.184744	0.786645	0.001203	0.000001	0.000000	0.000000	0.027385	0.000000	0.000000	0.000021	0.000001	0.000000	0.000000	132.131092	4.000000	0.000139
1017	0.817230	2.212315e+04	576.54	1364.22	5.729057e-02	705.48	0.184531	0.786645	0.001177	0.000001	0.000000	0.000000	0.027626	0.000000	0.000000	0.000020	0.000001	0.000000	0.000000	132.131092	4.000000	0.000140
1018	0.817145	2.212493e+04	576.48	1364.25	5.729344e-02	705.48	0.184531	0.786645	0.001177	0.000001	0.000000	0.000000	0.027626	0.000000	0.000000	0.000020	0.000001	0.000000	0.000000	132.131092	4.000000	0.000140
1019	0.817248	2.212278e+04	576.55	1364.21	5.728992e-02	705.47	0.184531	0.786645	0.001177	0.000001	0.000000	0.000000	0.027626	0.000000	0.000000	0.000020	0.000001	0.000000	0.000000	132.131092	4.000000	0.000140
1020	0.817230	2.212315e+04	576.54	1364.22	5.729057e-02	705.48	0.184531	0.786645	0.001177	0.000001	0.000000	0.000000	0.027626	0.000000	0.000000	0.000020	0.000001	0.000000	0.000000	132.131092	4.000000	0.000140
1021	0.817230	2.212315e+04	576.54	1364.22	5.729057e-02	705.48	0.184531	0.786645	0.001177	0.000001	0.000000	0.000000	0.027626	0.000000	0.000000	0.000020	0.000001	0.000000	0.000000	132.131092	4.000000	0.000140
1022	0.817230	2.212315e+04	576.54	1364.22	5.729057e-02	705.48	0.184531	0.786645	0.001177	0.000001	0.000000	0.000000	0.027626	0.000000	0.000000	0.000020	0.000001	0.000000	0.000000	132.131092	4.000000	0.000140
1023	0.817230	2.212315e+04	576.54	1364.22	5.729057e-02	705.48	0.184531	0.786645	0.001177	0.000001	0.000000	0.000000	0.027626	0.000000	0.000000	0.000020	0.000001	0.000000	0.000000	132.131092	4.000000	0.000140
1024	0.817230	2.212315e+04	576.54	1364.22	5.729057e-02	705.48	0.184531	0.786645	0.001177	0.000001	0.000000	0.000000	0.027626	0.000000	0.000000	0.000020	0.000001	0.000000	0.000000	132.131092	4.000000	0.000140
1025	0.817230	2.212315e+04	576.54	1364.22	5.729057e-02	705.48	0.184531	0.786645	0.001177	0.000001	0.000000	0.000000	0.027626	0.000000	0.000000	0.000020	0.000001	0.000000	0.000000	132.131092	4.000000	0.000140
1026	0.817230	2.212315e+04	576.54	1364.22	5.729057e-02	705.48	0.184531	0.786645	0.001177	0.000001	0.000000	0.000000	0.027626	0.000000	0.000000	0.000020	0.000001	0.000000	0.000000	132.131092	4.000000	0.000140
1027	0.817230	2.212315e+04	576.54	1364.22	5.729057e-02	705.48	0.184531	0.786645	0.001177	0.000001	0.000000	0.000000	0.027626	0.000000	0.000000	0.000020	0.000001	0.000000	0.000000	132.131092	4.000000	0.000140
1028	0.817230	2.212315e+04	576.54	1364.22	5.729057e-02	705.48	0.184531	0.786645	0.001177	0.000001	0.000000	0.000000	0.027626	0.000000	0.000000	0.000020	0.000001	0.000000	0.000000	132.131092	4.000000	0.000140
1029	0.817230	2.212315e+04	576.54	1364.22	5.729057e-02	705.48	0.184531	0.786645	0.001177	0.000001	0.000000	0.000000	0.027626	0.000000	0.000000	0.000020	0.000001	0.000000	0.000000	132.131092	4.000000	0.000140
1030	0.817230	2.212315e+04	576.54	1364.22	5.729057e-02	705.48	0.184531	0.786645	0.001177	0.000001	0.000000	0.000000	0.027626	0.000000	0.000000	0.000020	0.000001	0.000000	0.000000	132.131092	4.000000	0.000140
1031	0.817230	2.212315e+04	576.54	1364.22	5.729057e-02	705.48	0.184531	0.786645	0.001177	0.000001	0.000000	0.000000	0.027626	0.000000	0.000000	0.000020	0.000001	0.000000	0.000000	132.131092	4.000000	0.000140
1032	0.817230	2.212315e+04	576.54	1364.22	5.729057e-02	705.48	0.184531	0.786645	0.001177	0.000001	0.000000	0.000000	0.027626	0.000000	0.000000	0.000020	0.000001	0.000000	0.000000	132.131092	4.000000	0.000140
1033	0.817230	2.212315e+04	576.54	1364.22	5.729057e-02	705.48	0.184531	0.786645	0.001177	0.000001	0.000000	0.000000	0.027626	0.000000	0.000000	0.000020	0.000001	0.000000	0.000000	132.131092	4.000000	0.000140
1034	0.817230	2.212315e+04	576.54	1364.22	5.729057e-02	705.48	0.184531	0.786645	0.001177	0.000001	0.000000	0.000000	0.027626	0.000000	0.000000	0.000020	0.000001	0.000000	0.000000	132.131092	4.000000	0.000140
1035	0.817230	2.212315e+04	576.54	1364.22	5.729057e-02	705.48	0.184531	0.786645	0.001177	0.000001	0.000000	0.000000	0.027626	0.000000	0.000000	0.000020	0.000001	0.000000	0.000000	132.131092	4.000000	0.000140
1036	0.817230	2.212315e+04	576.54	1364.22	5.729057e-02	705.48	0.184531	0.786645	0.001177	0.000001	0.000000	0.000000	0.027626	0.000000	0.000000	0.000020	0.000001	0.000000	0.000000	132.131092	4.000000	0.000140
1037	0.817230	2.212315e+04	576.54	1364.22	5.729057e-02	705.48	0.184531	0.786645	0.001177	0.000001	0.000000	0.000000	0.027626	0.000000	0.000000	0.000020	0.000001	0.000000	0.000000	132.131092	4.000000	0.000140
1038	0.817230	2.212315e+04	576.54	1364.22	5.729057e-02	705.48	0.184531	0.786645	0.001177	0.000001	0.000000	0.000000	0.027626	0.000000	0.000000	0.000020	0.000001	0.000000	0.000000	132.131092	4.000000	0.000140
1039	0.817230	2.212315e+04	576.54	1364.22	5.729057e-02	705.48	0.184531	0.786645	0.001177	0.000001	0.000000	0.000000	0.027626	0.000000	0.000000	0.000020	0.000001	0.000000	0.000000	132.131092	4.000000	0.000140
1040	0.817230	2.212315e+04	576.54	1364.22	5.729057e-02	705.48	0.184531	0.786645	0.001177	0.000001	0.000000	0.000000	0.027626	0.000000	0.000000	0.000020	0.000001	0.000000	0.000000	132.131094	4.000000	0.000140
1041	0.817233	2.212309e+04	576.54	1364.22	5.729042e-02	705.47	0.184531	0.786645	0.001177	0.000001	0.000000	0.000000	0.027626	0.000000	0.000000	0.000020	0.000001	0.000000	0.000000	132.131092	4.000000	0.000140
1042	0.821225	2.202416e+04	579.53	1365.44	5.699436e-02	705.69	0.184322	0.786645	0.001151	0.000001	0.000000	0.000000	0.027861	0.000000	0.000000	0.000019	0.000001	0.000000	0.000000	132.131092	4.000000	0.000141
1043	0.821179	2.202513e+04	579.50	1365.45	5.699592e-02	705.70	0.184322	0.786645	0.001151	0.000001	0.000000	0.000000	0.027861	0.000000	0.000000	0.000019	0.000001	0.000000	0.000000	132.131092	4.000000	0.000141
1044	0.821228	2.202409e+04	579.53	1365.44	5.699420e-02	705.69	0.184322	0.786645	0.001151	0.000001	0.000000	0.000000	0.027861	0.000000	0.000000	0.000019	0.000001	0.000000	0.000000	132.131092	4.000000	0.000141
1045	0.825246	2.192487e+04	582.54	1366.59	5.670011e-02	705.90	0.184117	0.786645	0.001125	0.000001	0.000000	0.000000	0.028092	0.000000	0.000000	0.000019	0.000001	0.000000	0.000000	132.131092	4.000000	0.000142
1046	0.825160	2.192667e+04	582.48	1366.62	5.670309e-02	705.90	0.184117	0.786645	0.001125	0.000001	0.000000	0.000000	0.028092	0.000000	0.000000	0.000019	0.000001	0.000000	0.000000	132.131092	4.000000	0.000142
1047	0.825265	2.192448e+04	582.55	1366.58	5.669942e-02	705.89	0.184118	0.786645	0.001125	0.000001	0.000000	0.000000	0.028092	0.000000	0.000000	0.000019	0.000001	0.000000	0.000000	132.131092	4.000000	0.000142
1048	0.825246	2.192487e+04	582.54	1366.59	5.670011e-02	705.90	0.184117	0.786645	0.001125	0.000001	0.000000	0.000000	0.028092	0.000000	0.000000	0.000019	0.000001	0.000000	0.000000	132.131092	4.000000	0.000142
1049	0.825246	2.192487e+04	582.54	1366.59	5.670011e-02	705.90	0.184117	0.786645	0.001125	0.000001	0.000000	0.000000	0.028092	0.000000	0.000000	0.000019	0.000001	0.000000	0.000000	132.131092	4.000000	0.000142
1050	0.825246	2.192487e+04	582.54	1366.59	5.670011e-02	705.90	0.184117	0.786645	0.001125	0.000001	0.000000	0.000000	0.028092	0.000000	0.000000	0.000019	0.000001	0.000000	0.000000	132.131092	4.000000	0.000142
1051	0.825246	2.192487e+04	582.54	1366.59	5.670011e-02	705.90	0.184117	0.786645	0.001125	0.000001	0.000000	0.000000	0.028092	0.000000	0.000000	0.000019	0.000001	0.000000	0.000000	132.131092	4.000000	0.000142
1052	0.825246	2.192487e+04	582.54	1366.59	5.670011e-02	705.90	0.184117	0.786645	0.001125	0.000001	0.000000	0.000000	0.028092	0.000000	0.000000	0.000019	0.000001	0.000000	0.000000	132.131092	4.000000	0.000142
1053	0.825246	2.192487e+04	582.54	1366.59	5.670011e-02	705.90	0.184117	0.786645	0.001125	0.000001	0.000000	0.000000	0.028092	0.000000	0.000000	0.000019	0.000001	0.000000	0.000000	132.131092	4.000000	0.000142
1054	0.825246	2.192487e+04	582.54	1366.59	5.670011e-02	705.90	0.184117	0.786645	0.001125	0.000001	0.000000	0.000000	0.028092	0.000000	0.000000	0.000019	0.000001	0.000000	0.000000	132.131092	4.000000	0.000142
1055	0.825246	2.192487e+04	582.54	1366.59	5.670011e-02	705.90	0.184117	0.786645	0.001125	0.000001	0.000000	0.000000	0.028092	0.000000	0.000000	0.000019	0.000001	0.000000	0.000000	132.131092	4.000000	0.000142
1056	0.825246	2.192487e+04	582.54	1366.59	5.670011e-02	705.90	0.184117	0.786645	0.001125	0.000001	0.000000	0.000000	0.028092	0.000000	0.000000	0.000019	0.000001	0.000000	0.000000	132.131092	4.000000	0.000142
1057	0.825246	2.192487e+04	582.54	1366.59	5.670011e-02	705.90	0.184117	0.786645	0.001125	0.000001	0.000000	0.000000	0.028092	0.000000	0.000000	0.000019	0.000001	0.000000	0.000000	132.131092	4.000000	0.000142
1058	0.825246	2.192487e+04	582.54	1366.59	5.670011e-02	705.90	0.184117	0.786645	0.001125	0.000001	0.000000	0.000000	0.028092	0.000000	0.000000	0.000019	0.000001	0.000000	0.000000	132.131092	4.000000	0.000142
1059	0.825246	2.192487e+04	582.54	1366.59	5.670011e-02	705.90	0.184117	0.786645	0.001125	0.000001	0.000000	0.000000	0.028092	0.000000	0.000000	0.000019	0.000001	0.000000	0.000000	132.131092	4.000000	0.000142
1060	0.825246	2.192487e+04	582.54	1366.59	5.670011e-02	705.90	0.184117	0.786645	0.001125	0.000001	0.000000	0.000000	0.028092	0.000000	0.000000	0.000019	0.000001	0.000000	0.000000	132.131092	4.000000	0.000142
1061	0.825246	2.192487e+04	582.54	1366.59	5.670011e-02	705.90	0.184117	0.786645	0.001125	0.000001	0.000000	0.000000	0.028092	0.000000	0.000000	0.000019	0.000001	0.000000	0.000000	132.131092	4.000000	0.000142
1062	0.825246	2.192487e+04	582.54	1366.59	5.670011e-02	705.90	0.184117	0.786645	0.001125	0.000001	0.000000	0.000000	0.028092	0.000000	0.000000	0.000019	0.000001	0.000000	0.000000	132.131092	4.000000	0.000142
1063	0.825246	2.192487e+04	582.54	1366.59	5.670011e-02	705.90	0.184117	0.786645	0.001125	0.000001	0.000000	0.000000	0.028092	0.000000	0.000000	0.000019	0.000001	0.000000	0.000000	132.131092	4.000000	0.000142
1064	0.825246	2.192487e+04	582.54	1366.59	5.670011e-02	705.90	0.184117	0.786645	0.001125	0.000001	0.000000	0.000000	0.028092	0.000000	0.000000	0.000019	0.000001	0.000000	0.000000	132.131092	4.000000	0.000142
1065	0.825246	2.192487e+04	582.54	1366.59	5.670011e-02	705.90	0.184117	0.786645	0.001125	0.000001	0.000000	0.000000	0.028092	0.000000	0.000000	0.000019	0.000001	0.000000	0.000000	132.131092	4.000000	0.000142
1066	0.825246	2.192487e+04	582.54	1366.59	5.670011e-02	705.90	0.184117	0.786645	0.001125	0.000001	0.000000	0.000000	0.028092	0.000000	0.000000	0.000019	0.000001	0.000000	0.000000	132.131092	4.000000	0.000142
1067	0.825246	2.192487e+04	582.54	1366.59	5.670011e-02	705.90	0.184117	0.786645	0.001125	0.000001	0.000000	0.000000	0.028092	0.000000	0.000000	0.000019	0.000001	0.000000	0.000000	132.131092	4.000000	0.000142
1068	0.825246	2.192487e+04	582.54	1366.59	5.670011e-02	705.90	0.184117	0.786645	0.001125	0.000001	0.000000	0.000000	0.028092	0.000000	0.000000	0.000019	0.000001	0.000000	0.000000	132.131094	4.000000	0.000142
1069	0.825251	2.192477e+04	582.54	1366.59	5.669990e-02	705.90	0.184117	0.786645	0.001125	0.000001	0.000000	0.000000	0.028092	0.000000	0.000000	0.000019	0.000001	0.000000	0.000000	132.131092	4.000000	0.000142
1070	0.829312	2.182490e+04	585.56	1367.68	5.640716e-02	706.09	0.183917	0.786645	0.001100	0.000001	0.000000	0.000000	0.028318	0.000000	0.000000	0.000018	0.000000	0.000000	0.000000	132.131092	4.000000	0.000143
1071	0.829265	2.182588e+04	585.53	1367.70	5.640880e-02	706.09	0.183917	0.786645	0.001100	0.000001	0.000000	0.000000	0.028318	0.000000	0.000000	0.000018	0.000000	0.000000	0.000000	132.131092	4.000000	0.000143
1072	0.829314	2.182484e+04	585.57	1367.68	5.640703e-02	706.08	0.183917	0.786645	0.001100	0.000001	0.000000	0.000000	0.028318	0.000000	0.000000	0.000018	0.000000	0.000000	0.000000	132.131092	4.000000	0.000143
1073	0.833405	2.172462e+04	588.60	1368.70	5.611607e-02	706.26	0.183720	0.786645	0.001075	0.000001	0.000000	0.000000	0.028540	0.000000	0.000000	0.000017	0.000000	0.000000	0.000000	132.131092	4.000000	0.000144
1074	0.833319	2.172641e+04	588.55	1368.73	5.611912e-02	706.27	0.183720	0.786645	0.001075	0.000001	0.000000	0.000000	0.028540	0.000000	0.000000	0.000017	0.000000	0.000000	0.000000	132.131092	4.000000	0.000144
1075	0.833424	2.172423e+04	588.61	1368.70	5.611536e-02	706.26	0.183720	0.786645	0.001075	0.000001	0.000000	0.000000	0.028540	0.000000	0.000000	0.000017	0.000000	0.000000	0.000000	132.131092	4.000000	0.000144
1076	0.833405	2.172462e+04	588.60	1368.70	5.611607e-02	706.26	0.183720	0.786645	0.001075	0.000001	0.000000	0.000000	0.028540	0.000000	0.000000	0.000017	0.000000	0.000000	0.000000	132.131092	4.000000	0.000144
1077	0.833405	2.172462e+04	588.60	1368.70	5.611607e-02	706.26	0.183720	0.786645	0.001075	0.000001	0.000000	0.000000	0.028540	0.000000	0.000000	0.000017	0.000000	0.000000	0.000000	132.131092	4.000000	0.000144
1078	0.833405	2.172462e+04	588.60	1368.70	5.611607e-02	706.26	0.183720	0.786645	0.001075	0.000001	0.000000	0.000000	0.028540	0.000000	0.000000	0.000017	0.000000	0.000000	0.000000	132.131092	4.000000	0.000144
1079	0.833405	2.172462e+04	588.60	1368.70	5.611607e-02	706.26	0.183720	0.786645	0.001075	0.000001	0.000000	0.000000	0.028540	0.000000	0.000000	0.000017	0.000000	0.000000	0.000000	132.131092	4.000000	0.000144
1080	0.833405	2.172462e+04	588.60	1368.70	5.611607e-02	706.26	0.183720	0.786645	0.001075	0.000001	0.000000	0.000000	0.028540	0.000000	0.000000	0.000017	0.000000	0.000000	0.000000	132.131092	4.000000	0.000144
1081	0.833405	2.172462e+04	588.60	1368.70	5.611607e-02	706.26	0.183720	0.786645	0.001075	0.000001	0.000000	0.000000	0.028540	0.000000	0.000000	0.000017	0.000000	0.000000	0.000000	132.131092	4.000000	0.000144
1082	0.833405	2.172462e+04	588.60	1368.70	5.611607e-02	706.26	0.183720	0.786645	0.001075	0.000001	0.000000	0.000000	0.028540	0.000000	0.000000	0.000017	0.000000	0.000000	0.000000	132.131092	4.000000	0.000144
1083	0.833405	2.172462e+04	588.60	1368.70	5.611607e-02	706.26	0.183720	0.786645	0.001075	0.000001	0.000000	0.000000	0.028540	0.000000	0.000000	0.000017	0.000000	0.000000	0.000000	132.131092	4.000000	0.000144
1084	0.833405	2.172462e+04	588.60	1368.70	5.611607e-02	706.26	0.183720	0.786645	0.001075	0.000001	0.000000	0.000000	0.028540	0.000000	0.000000	0.000017	0.000000	0.000000	0.000000	132.131092	4.000000	0.000144
1085	0.833405	2.172462e+04	588.60	1368.70	5.611607e-02	706.26	0.183720	0.786645	0.001075	0.000001	0.000000	0.000000	0.028540	0.000000	0.000000	0.000017	0.000000	0.000000	0.000000	132.131092	4.000000	0.000144
1086	0.833405	2.172462e+04	588.60	1368.70	5.611607e-02	706.26	0.183720	0.786645	0.001075	0.000001	0.000000	0.000000	0.028540	0.000000	0.000000	0.000017	0.000000	0.000000	0.000000	132.131092	4.000000	0.000144
1087	0.833405	2.172462e+04	588.60	1368.70	5.611607e-02	706.26	0.183720	0.786645	0.001075	0.000001	0.000000	0.000000	0.028540	0.000000	0.000000	0.000017	0.000000	0.000000	0.000000	132.131092	4.000000	0.000144
1088	0.833405	2.172462e+04	588.60	1368.70	5.611607e-02	706.26	0.183720	0.786645	0.001075	0.000001	0.000000	0.000000	0.028540	0.000000	0.000000	0.000017	0.000000	0.000000	0.000000	132.131092	4.000000	0.000144
1089	0.833405	2.172462e+04	588.60	1368.70	5.611607e-02	706.26	0.183720	0.786645	0.001075	0.000001	0.000000	0.000000	0.028540	0.000000	0.000000	0.000017	0.000000	0.000000	0.000000	132.131092	4.000000	0.000144
